"","guid","accn_number","spec_locality","scientific_name","genus","species","other","dec_lat","dec_long","coll_method","genus_species"
"3744","MVZ:Bird:190984","14848","106 Club Terrace, Danville","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.84393,-121.9669,"salvage","Haemorhous mexicanus"
"3745","MVZ:Bird:190985","14848","1886 Lynwood Drive, Concord","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.99018,-122.00226,"salvage","Haemorhous mexicanus"
"3746","MVZ:Bird:190762","14848","junction of Rockville Rd. and Green Valley Rd., Fairfield","Callipepla californica californica","Callipepla","californica","californica",38.25329,-122.16125,"salvage","Callipepla californica"
"3747","MVZ:Bird:190763","14848","1190 Kilkare Rd., Sunol","Meleagris gallopavo merriami","Meleagris","gallopavo","merriami",37.6122,-121.89897,"salvage","Meleagris gallopavo"
"3748","MVZ:Bird:190764","14848","72 Cam Encinas, Orinda","Meleagris gallopavo merriami","Meleagris","gallopavo","merriami",37.87199,-122.17955,"salvage","Meleagris gallopavo"
"3749","MVZ:Bird:190835","14848","17 17 Mile Drive, Pebble Beach","Ardenna grisea","Ardenna","grisea",NA,36.60845,-121.95276,"salvage","Ardenna grisea"
"3750","MVZ:Bird:190836","14848","1700 21st Street, San Pablo","Phalacrocorax auritus albociliatus","Phalacrocorax","auritus","albociliatus",37.9567,-122.34916,"salvage","Phalacrocorax auritus"
"3751","MVZ:Bird:190837","14848","Del Monte Beach, Monterey","Phalacrocorax penicillatus","Phalacrocorax","penicillatus",NA,36.60485,-121.86904,"salvage","Phalacrocorax penicillatus"
"3752","MVZ:Bird:190838","14848","no specific locality recorded","Phalacrocorax penicillatus","Phalacrocorax","penicillatus",NA,36.2138705,-121.0727842,"salvage","Phalacrocorax penicillatus"
"3753","MVZ:Bird:190839","14848","10932 Clam Way, Moss Landing","Pelecanus occidentalis californicus","Pelecanus","occidentalis","californicus",36.80512,-121.7861,"salvage","Pelecanus occidentalis"
"3754","MVZ:Bird:190911","14848","Avian Resources, San Dimas","Pyrrhura molinae","Pyrrhura","molinae",NA,34.116056,-117.806039,"salvage","Pyrrhura molinae"
"3755","MVZ:Bird:190912","14848","Avian Resources, San Dimas","Pyrrhura molinae","Pyrrhura","molinae",NA,34.116056,-117.806039,"salvage","Pyrrhura molinae"
"3756","MVZ:Bird:190913","14848","Avian Resources, San Dimas","Pyrrhura molinae","Pyrrhura","molinae",NA,34.116056,-117.806039,"salvage","Pyrrhura molinae"
"3757","MVZ:Bird:190914","14848","Avian Resources, San Dimas","Pyrrhura molinae","Pyrrhura","molinae",NA,34.116056,-117.806039,"salvage","Pyrrhura molinae"
"3758","MVZ:Bird:190910","14848","Avian Resources, San Dimas","Pyrrhura molinae","Pyrrhura","molinae",NA,34.116056,-117.806039,"salvage","Pyrrhura molinae"
"3759","MVZ:Bird:190986","14848","208 Corliss Drive, Moraga","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.84296,-122.12862,"salvage","Haemorhous mexicanus"
"3760","MVZ:Bird:190987","14848","3937 Majestic Drive, Concord","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.9815,-121.99349,"salvage","Haemorhous mexicanus"
"3761","MVZ:Bird:190988","14848","3937 Majestic Drive, Concord","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.9815,-121.99349,"salvage","Haemorhous mexicanus"
"3762","MVZ:Bird:190989","14848","2775 Tumwater Drive, Walnut Creek","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.90994,-122.01246,"salvage","Haemorhous mexicanus"
"3763","MVZ:Bird:190990","14848","905 Meadowvale Court, Martinez","Haemorhous mexicanus frontalis","Haemorhous","mexicanus","frontalis",37.98312,-122.1036,"salvage","Haemorhous mexicanus"
"3764","MVZ:Bird:191026","14848","Alameda","Molothrus ater obscurus","Molothrus","ater","obscurus",37.77769,-122.277685,"salvage","Molothrus ater"
"3765","MVZ:Bird:191027","14848","4309 Bermuda Ave., Oakland","Molothrus ater obscurus","Molothrus","ater","obscurus",37.7892,-122.17799,"salvage","Molothrus ater"
"3766","MVZ:Bird:191134","14848","2 Brynmawr Court, San Ramon","Elanus leucurus majusculus","Elanus","leucurus","majusculus",37.73585,-121.9276,"salvage","Elanus leucurus"
"3767","MLZ:Bird:69213","1","12615 Gilmore Avenue, Los Angeles","Selasphorus rufus","Selasphorus","rufus",NA,33.9900677,-118.4276511,"salvage","Selasphorus rufus"
"3768","MLZ:Bird:69214","1","12615 Gilmore Avenue, Los Angeles","Selasphorus rufus","Selasphorus","rufus",NA,33.9900677,-118.4276511,"salvage","Selasphorus rufus"
"3769","MVZ:Bird:191135","14221","Shoshone Circle, Danville","Accipiter cooperii","Accipiter","cooperii",NA,37.7855933,-121.9675349,"salvage","Accipiter cooperii"
"3770","MVZ:Bird:191136","14221","454 Fernwood Drive, Moraga","Regulus calendula calendula","Regulus","calendula","calendula",37.8472557,-122.1226624,"salvage","Regulus calendula"
"3771","MVZ:Bird:191165","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3772","MVZ:Bird:191166","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3773","MVZ:Bird:191167","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3774","MVZ:Bird:191168","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3775","MVZ:Bird:191169","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3776","MVZ:Bird:191170","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3777","MVZ:Bird:191171","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3778","MVZ:Bird:191172","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.89146109,-118.33772,"active","Cyanocitta stelleri"
"3779","MVZ:Bird:191173","14587","Big Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.88206091,-118.3422,"active","Cyanocitta stelleri"
"3780","MVZ:Bird:191174","14587","north end of Cannell Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.835283,-118.372146,"active","Cyanocitta stelleri"
"3781","MVZ:Bird:191175","14587","Taylor Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.830398,-118.294993,"active","Cyanocitta stelleri"
"3782","MVZ:Bird:191176","14587","Taylor Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.830398,-118.294993,"active","Cyanocitta stelleri"
"3783","MVZ:Bird:191177","14587","Taylor Meadow, Sequoia National Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",35.830398,-118.294993,"active","Cyanocitta stelleri"
"3784","MVZ:Bird:191178","14221","1544 Bailey Rd. #2, Concord","Calypte anna","Calypte","anna",NA,37.961751,-121.981432,"salvage","Calypte anna"
"3785","MVZ:Bird:191179","14221","1700 Broadway Street, Concord","Calypte anna","Calypte","anna",NA,37.9760203,-122.0412162,"salvage","Calypte anna"
"3786","MVZ:Bird:191180","15264","AT&T Park, 24 Willie Mays Plaza, San Francisco","Agelaius phoeniceus mailliardorum","Agelaius","phoeniceus","mailliardorum",37.7785951,-122.3892698,"salvage","Agelaius phoeniceus"
"3787","MVZ:Bird:191181","15200","116 Montgomery Street, San Francisco","Setophaga petechia morcomi","Setophaga","petechia","morcomi",37.790377,-122.4019257,"salvage","Setophaga petechia"
"3788","MVZ:Bird:191183","14882","30 Bayview Terrace, Mill Valley","Piranga ludoviciana","Piranga","ludoviciana",NA,37.90047,-122.509088,"salvage","Piranga ludoviciana"
"3789","MVZ:Bird:191184","15293","Lotus Bloom Learning Center, 555 19th Street, Oakland","Junco hyemalis pinosus","Junco","hyemalis","pinosus",37.808229,-122.271454,"salvage","Junco hyemalis"
"3790","MVZ:Bird:191182","15268","Morgan Hall, University of California campus, Berkeley","Calypte anna","Calypte","anna",NA,37.873369,-122.264291,"salvage","Calypte anna"
"3791","MVZ:Bird:191185","15416","Wilson Creek","Strix varia varia","Strix","varia","varia",41.620829,-124.086713,"active","Strix varia"
"3792","MVZ:Bird:191186","15416","Wilson Creek","Strix varia varia","Strix","varia","varia",41.620829,-124.086713,"active","Strix varia"
"3793","MVZ:Bird:191187","15416","McDonald Creek","Strix varia varia","Strix","varia","varia",41.205359,-124.073728,"active","Strix varia"
"3794","MVZ:Bird:191188","15416","McDonald Creek","Strix varia varia","Strix","varia","varia",41.205359,-124.073728,"active","Strix varia"
"3795","MVZ:Bird:191189","15416","Camp Bauer, North Fork Mad River","Strix varia varia","Strix","varia","varia",40.881295,-123.949785,"active","Strix varia"
"3796","MVZ:Bird:191190","15416","North Fork Mad River","Strix varia varia","Strix","varia","varia",40.876017,-123.932085,"active","Strix varia"
"3797","MVZ:Bird:191191","15416","North Fork Mad River","Strix varia varia","Strix","varia","varia",40.876017,-123.932085,"active","Strix varia"
"3798","MVZ:Bird:191192","15416","Mad River above Maple Creek Rd.","Strix varia varia","Strix","varia","varia",40.754163,-123.863391,"active","Strix varia"
"3799","MVZ:Bird:191193","15423","0.4 mi E Mid Hills Campground, Mid Hills, Mojave National Preserve","Thryomanes bewickii eremophilus","Thryomanes","bewickii","eremophilus",35.12494,-115.43007,"salvage","Thryomanes bewickii"
"3800","MVZ:Bird:191194","15423","0.4 mi E Mid Hills Campground, Mid Hills, Mojave National Preserve","Thryomanes bewickii eremophilus","Thryomanes","bewickii","eremophilus",35.12494,-115.43007,"salvage","Thryomanes bewickii"
"3801","MVZ:Bird:189509","14653","Pine Creek at County Road 57, ca. 0.5 mi E boundary of Modoc National Wildlife Refuge","Antigone canadensis tabida","Antigone","canadensis","tabida",41.44833333,-120.4720222,"salvage","Antigone canadensis"
"3803","MVZ:Bird:189503","14736","Santa Cruz","Pelecanus occidentalis californicus","Pelecanus","occidentalis","californicus",36.9706497,-122.0188751,"salvage","Pelecanus occidentalis"
"3804","MVZ:Bird:189504","14736","Santa Cruz","Pelecanus occidentalis californicus","Pelecanus","occidentalis","californicus",36.9706497,-122.0188751,"salvage","Pelecanus occidentalis"
"3805","MVZ:Bird:189505","14736","Santa Cruz","Pelecanus occidentalis californicus","Pelecanus","occidentalis","californicus",36.9706497,-122.0188751,"salvage","Pelecanus occidentalis"
"3806","MVZ:Bird:191196","14345","USFS Road 17 at Manzanita Creek, Lassen National Forest","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53035,-121.59921,"active","Leiothlypis celata"
"3807","MVZ:Bird:191197","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3808","MVZ:Bird:191198","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3809","MVZ:Bird:191199","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3810","MVZ:Bird:191200","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3811","MVZ:Bird:191201","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3812","MVZ:Bird:191202","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3813","MVZ:Bird:191203","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3814","MVZ:Bird:191204","14345","Manzanita Lake, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.53373,-121.5684283,"active","Leiothlypis celata"
"3815","MVZ:Bird:191205","14345","Upper Kings Creek Meadow, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.46263,-121.4728825,"active","Leiothlypis celata"
"3816","MVZ:Bird:191206","14345","Upper Kings Creek Meadow, Lassen Volcanic National Park","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",40.46263,-121.4728825,"active","Leiothlypis celata"
"3817","MVZ:Bird:191357","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Agelaius phoeniceus nevadensis","Agelaius","phoeniceus","nevadensis",40.9338,-120.20491,"active","Agelaius phoeniceus"
"3818","MVZ:Bird:191358","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Agelaius phoeniceus nevadensis","Agelaius","phoeniceus","nevadensis",40.9338,-120.20491,"active","Agelaius phoeniceus"
"3819","MVZ:Bird:191359","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Agelaius phoeniceus nevadensis","Agelaius","phoeniceus","nevadensis",40.9338,-120.20491,"active","Agelaius phoeniceus"
"3820","MVZ:Bird:191360","14339","Horne Ranch, 4 mi N and 2 mi E Observation Peak","Agelaius phoeniceus nevadensis","Agelaius","phoeniceus","nevadensis",40.82436,-120.1335,"active","Agelaius phoeniceus"
"3821","MVZ:Bird:191361","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Molothrus ater artemisiae","Molothrus","ater","artemisiae",40.938194,-120.201652,"active","Molothrus ater"
"3822","MVZ:Bird:191362","14339","Red Rock Creek (Dodge Reservoir to Evans Ranch)","Molothrus ater artemisiae","Molothrus","ater","artemisiae",40.945245,-120.14136,"active","Molothrus ater"
"3823","MVZ:Bird:191269","14339","Dodge Ranch Hay Barn on Tuledad Road, 8 mi N and 2 mi W Observation Peak","Petrochelidon pyrrhonota pyrrhonota","Petrochelidon","pyrrhonota","pyrrhonota",40.88821,-120.21072,"active","Petrochelidon pyrrhonota"
"3824","MVZ:Bird:191270","14339","Dodge Ranch Hay Barn on Tuledad Road, 8 mi N and 2 mi W Observation Peak","Petrochelidon pyrrhonota pyrrhonota","Petrochelidon","pyrrhonota","pyrrhonota",40.88821,-120.21072,"active","Petrochelidon pyrrhonota"
"3825","MVZ:Bird:191271","14339","Dodge Ranch Hay Barn on Tuledad Road, 8 mi N and 2 mi W Observation Peak","Petrochelidon pyrrhonota pyrrhonota","Petrochelidon","pyrrhonota","pyrrhonota",40.88821,-120.21072,"active","Petrochelidon pyrrhonota"
"3826","MVZ:Bird:191272","14339","Horne Ranch, 4 mi N and 2 mi E Observation Peak","Petrochelidon pyrrhonota pyrrhonota","Petrochelidon","pyrrhonota","pyrrhonota",40.82436,-120.1335,"salvage","Petrochelidon pyrrhonota"
"3827","MVZ:Bird:191273","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Hirundo rustica erythrogaster","Hirundo","rustica","erythrogaster",40.9338,-120.20491,"active","Hirundo rustica"
"3828","MVZ:Bird:191274","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Hirundo rustica erythrogaster","Hirundo","rustica","erythrogaster",40.938194,-120.201652,"active","Hirundo rustica"
"3829","MVZ:Bird:191363","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.9338,-120.20491,"active","Euphagus cyanocephalus"
"3830","MVZ:Bird:191364","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.9338,-120.20491,"active","Euphagus cyanocephalus"
"3831","MVZ:Bird:191365","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.938194,-120.201652,"active","Euphagus cyanocephalus"
"3832","MVZ:Bird:191366","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.938194,-120.201652,"active","Euphagus cyanocephalus"
"3833","MVZ:Bird:191367","14339","Evans Ranch, 11 mi N and 2 mi E Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.93376,-120.13732,"active","Euphagus cyanocephalus"
"3834","MVZ:Bird:191368","14339","Evans Ranch, 11 mi N and 2 mi E Observation Peak","Euphagus cyanocephalus","Euphagus","cyanocephalus",NA,40.93376,-120.13732,"active","Euphagus cyanocephalus"
"3835","MVZ:Bird:191275","14339","Roberts Reservoir, 11 mi N and 2 mi W Observation Peak","Hirundo rustica erythrogaster","Hirundo","rustica","erythrogaster",40.938194,-120.201652,"active","Hirundo rustica"
"3836","MVZ:Bird:191276","14339","Dodge Reservoir, 13.5 mi N and 2 mi E Observation Peak","Poecile gambeli abbreviatus","Poecile","gambeli","abbreviatus",40.97079,-120.134905,"active","Poecile gambeli"
"3837","MVZ:Bird:191277","14339","Dodge Reservoir, 13.5 mi N and 2 mi E Observation Peak","Poecile gambeli abbreviatus","Poecile","gambeli","abbreviatus",40.97079,-120.134905,"active","Poecile gambeli"
"3838","MVZ:Bird:191278","14339","Dodge Reservoir, 13.5 mi N and 2 mi E Observation Peak","Poecile gambeli abbreviatus","Poecile","gambeli","abbreviatus",40.97079,-120.134905,"active","Poecile gambeli"
